store_name,city_name,state_id,lat,lng
Dollar General,Mobile,AL,30.676,-88.174
Dollar General,Mobile,AL,30.72,-88.154
Dollar General,Mobile,AL,30.648,-88.158
Dollar General,Mobile,AL,30.648,-88.09
Dollar General,Mobile,AL,30.606,-88.075
Dollar General,Mobile,AL,30.551,-88.096
Dollar General,Mobile,AL,30.698,-88.122
Dollar General,Mobile,AL,30.688,-88.21
Dollar General,Mobile,AL,30.606,-88.257
Dollar General,Mobile,AL,30.642,-88.326
Dollar General,Mobile,AL,30.619,-88.192
Dollar General,Mobile,AL,30.691,-88.12
Dollar General,Mobile,AL,30.588,-88.212
Dollar General,Mobile,AL,30.725,-88.169
Dollar General,Mobile,AL,30.674,-88.15
Dollar General,Mobile,AL,30.668,-88.055
Dollar General,Mobile,AL,30.627,-88.089
Dollar General,Mobile,AL,30.636,-88.142
Dollar General,Mobile,AL,30.59,-88.176
Dollar General,Monroeville,AL,31.507,-87.317
Dollar General,Monroeville,AL,31.526,-87.334
Dollar General,Montgomery,AL,32.325,-86.298
Dollar General,Montgomery,AL,32.313,-86.225
Dollar General,Montgomery,AL,32.329,-86.18
Dollar General,Montgomery,AL,32.38,-86.213
Dollar General,Montgomery,AL,32.366,-86.245
Dollar General,Montgomery,AL,32.372,-86.145
Dollar General,Montgomery,AL,32.333,-86.245
Dollar General,Montgomery,AL,32.352,-86.453
Dollar General,Montgomery,AL,32.28,-86.353
Dollar General,Montgomery,AL,32.297,-86.239
Dollar General,Montgomery,AL,32.308,-86.35
Dollar General,Montgomery,AL,32.344,-86.222
Dollar General,Montgomery,AL,32.405,-86.169
Dollar General,Montgomery,AL,32.355,-86.379
Dollar General,Montgomery,AL,32.327,-86.265
Dollar General,Montgomery,AL,32.331,-86.299
Dollar General,Montgomery,AL,32.381,-86.192
Dollar General,Montgomery,AL,32.392,-86.207
Dollar General,Montgomery,AL,32.392,-86.258
Dollar General,Montevallo,AL,33.093,-86.862
Dollar General,Montevallo,AL,33.048,-86.811
Dollar General,Montevallo,AL,33.143,-86.822
Dollar General,Moody,AL,33.595,-86.489
Dollar General,Moundville,AL,32.999,-87.623
Dollar General,Moundville,AL,32.935,-87.632
Dollar General,Moulton,AL,34.482,-87.28
Dollar General,Moulton,AL,34.433,-87.293
Dollar General,Moulton,AL,34.56,-87.275
Dollar General,Mount Hope,AL,34.485,-87.452
Dollar General,Mount Olive,AL,33.672,-86.838
Dollar General,Mount Olive,AL,33.684,-86.873
Dollar General,Mount Vernon,AL,31.1,-88.011
Dollar General,Munford,AL,33.525,-85.958
Dollar General,Munford,AL,33.533,-85.941
Dollar General,Muscle Shoals,AL,34.747,-87.67
Dollar General,Muscle Shoals,AL,34.784,-87.529
Dollar General,Muscle Shoals,AL,34.749,-87.636
Dollar General,Muscle Shoals,AL,34.73,-87.638
Dollar General,Muscle Shoals,AL,34.787,-87.603
Dollar General,Nauvoo,AL,33.923,-87.393
Dollar General,Nauvoo,AL,33.99,-87.487
Dollar General,New Brockton,AL,31.415,-85.889
Dollar General,New Brockton,AL,31.377,-85.935
Dollar General,New Site,AL,33.037,-85.775
Dollar General,New Market,AL,34.893,-86.434
Dollar General,New Market,AL,34.9,-86.527
Dollar General,New Hope,AL,34.548,-86.432
Dollar General,Newton,AL,31.24,-85.631
Dollar General,Newton,AL,31.324,-85.593
Dollar General,Newville,AL,31.408,-85.321
Dollar General,Newville,AL,31.479,-85.464
Dollar General,Notasulga,AL,32.559,-85.675
Dollar General,Northport,AL,33.251,-87.603
Dollar General,Northport,AL,33.257,-87.571
Dollar General,Northport,AL,33.349,-87.612
Dollar General,Northport,AL,33.467,-87.627
Dollar General,Northport,AL,33.229,-87.576
Dollar General,Northport,AL,33.304,-87.607
Dollar General,Northport,AL,33.388,-87.541
Dollar General,Oakman,AL,33.721,-87.384
Dollar General,Ohatchee,AL,33.85,-85.915
Dollar General,Ohatchee,AL,33.781,-86.037
Dollar General,Odenville,AL,33.662,-86.428
Dollar General,Odenville,AL,33.674,-86.49
Dollar General,Odenville,AL,33.62,-86.455
Dollar General,Odenville,AL,33.677,-86.406
Dollar General,Oneonta,AL,33.91,-86.511
Dollar General,Oneonta,AL,33.943,-86.415
Dollar General,Oneonta,AL,33.95,-86.471
Dollar General,Orrville,AL,32.308,-87.242
Dollar General,Orange Beach,AL,30.286,-87.582
Dollar General,Orange Beach,AL,30.267,-87.6
Dollar General,Orange Beach,AL,30.29,-87.596
Dollar General,Opp,AL,31.272,-86.325
Dollar General,Opp,AL,31.279,-86.268
Dollar General,Opp,AL,31.289,-86.256
Dollar General,Opelika,AL,32.542,-85.37
Dollar General,Opelika,AL,32.598,-85.339
Dollar General,Opelika,AL,32.438,-85.363
Dollar General,Opelika,AL,32.644,-85.34
Dollar General,Opelika,AL,32.642,-85.391
Dollar General,Opelika,AL,32.63,-85.372
Dollar General,Opelika,AL,32.633,-85.433
Dollar General,Opelika,AL,32.657,-85.373
Dollar General,Opelika,AL,32.638,-85.413
Dollar General,Parrish,AL,33.677,-87.245
Dollar General,Parrish,AL,33.744,-87.269
Dollar General,Oxford,AL,33.597,-85.869
Dollar General,Oxford,AL,33.615,-85.817
Dollar General,Oxford,AL,33.597,-85.941
Dollar General,Oxford,AL,33.586,-85.807
Dollar General,Ozark,AL,31.448,-85.657
Dollar General,Ozark,AL,31.42,-85.679
Dollar General,Ozark,AL,31.377,-85.569
Dollar General,Ozark,AL,31.459,-85.639
Dollar General,Ozark,AL,31.494,-85.692
Dollar General,Pell City,AL,33.637,-86.323
Dollar General,Pell City,AL,33.648,-86.278
Dollar General,Pell City,AL,33.587,-86.282
Dollar General,Pelham,AL,33.294,-86.813
Dollar General,Pelham,AL,33.267,-86.81
Dollar General,Pelham,AL,33.335,-86.809
Dollar General,Perdido,AL,31.004,-87.624
Dollar General,Phil Campbell,AL,34.404,-87.667
Dollar General,Phil Campbell,AL,34.353,-87.706
Dollar General,Pennington,AL,32.214,-88.042
Dollar General,Pike Road,AL,32.348,-86.087
Dollar General,Phenix City,AL,32.474,-85.0
Dollar General,Phenix City,AL,32.47,-85.052
Dollar General,Phenix City,AL,32.495,-85.015
Dollar General,Phenix City,AL,32.494,-85.088
Dollar General,Phenix City,AL,32.501,-85.133
Dollar General,Phenix City,AL,32.457,-85.195
Dollar General,Phenix City,AL,32.483,-85.031
Dollar General,Phenix City,AL,32.447,-85.009
Dollar General,Phenix City,AL,32.473,-85.018
Dollar General,Phenix City,AL,32.428,-85.031
Dollar General,Piedmont,AL,33.921,-85.618
Dollar General,Piedmont,AL,33.959,-85.422
Dollar General,Piedmont,AL,33.902,-85.658
Dollar General,Pickensville,AL,33.226,-88.266
Dollar General,Pine Hill,AL,31.979,-87.589
Dollar General,Pinson,AL,33.745,-86.684
Dollar General,Pinson,AL,33.697,-86.681
Dollar General,Pisgah,AL,34.682,-85.848
Dollar General,Prattville,AL,32.573,-86.551
Dollar General,Prattville,AL,32.478,-86.421
Dollar General,Prattville,AL,32.511,-86.459
Dollar General,Prattville,AL,32.465,-86.529
Dollar General,Prattville,AL,32.459,-86.463
Dollar General,Prattville,AL,32.437,-86.476
Dollar General,Prattville,AL,32.465,-86.453
Dollar General,Ragland,AL,33.743,-86.153
Dollar General,Plantersville,AL,32.663,-86.931
Dollar General,Prichard,AL,30.734,-88.102
Dollar General,Priceville,AL,34.529,-86.9
Dollar General,Pleasant Grove,AL,33.49,-86.957
Dollar General,Pleasant Grove,AL,33.501,-86.979
Dollar General,Rainbow City,AL,33.906,-86.11
Dollar General,Rainbow City,AL,33.948,-86.054
Dollar General,Rainbow City,AL,33.967,-86.026
Dollar General,Rainsville,AL,34.484,-85.822
Dollar General,Rainsville,AL,34.499,-85.844
Dollar General,Ramer,AL,32.048,-86.223
Dollar General,Ramer,AL,32.063,-86.051
Dollar General,Ranburne,AL,33.523,-85.343
Dollar General,Red Level,AL,31.41,-86.606
Dollar General,Randolph,AL,32.9,-86.908
Dollar General,Reform,AL,33.383,-88.024
Dollar General,Red Bay,AL,34.442,-88.145
Dollar General,Repton,AL,31.41,-87.243
Dollar General,Rehobeth,AL,31.126,-85.449
Dollar General,Riverside,AL,33.593,-86.231
Dollar General,Remlap,AL,33.766,-86.634
Dollar General,Robertsdale,AL,30.569,-87.719
Dollar General,Robertsdale,AL,30.558,-87.595
Dollar General,Robertsdale,AL,30.563,-87.697
Dollar General,Robertsdale,AL,30.627,-87.673
Dollar General,Robertsdale,AL,30.543,-87.709
Dollar General,Roanoke,AL,33.158,-85.363
Dollar General,Roanoke,AL,33.137,-85.356
Dollar General,Rockford,AL,32.884,-86.223
Dollar General,Salem,AL,32.521,-85.253
Dollar General,Satsuma,AL,30.851,-88.059
Dollar General,Samson,AL,31.113,-86.04
Dollar General,Russellville,AL,34.481,-87.843
Dollar General,Russellville,AL,34.508,-87.718
Dollar General,Russellville,AL,34.454,-87.754
Dollar General,Russellville,AL,34.505,-87.732
Dollar General,Russellville,AL,34.523,-87.628
Dollar General,Russellville,AL,34.595,-87.673
Dollar General,Russellville,AL,34.52,-87.734
Dollar General,Sawyerville,AL,32.75,-87.723
Dollar General,Rogersville,AL,34.843,-87.298
Dollar General,Rogersville,AL,34.824,-87.296
Dollar General,Saraland,AL,30.829,-88.092
Dollar General,Saraland,AL,30.801,-88.073
Dollar General,Saraland,AL,30.827,-88.07
Dollar General,Scottsboro,AL,34.686,-86.099
Dollar General,Scottsboro,AL,34.8,-86.121
Dollar General,Scottsboro,AL,34.677,-86.015
Dollar General,Scottsboro,AL,34.667,-86.035
Dollar General,Scottsboro,AL,34.526,-86.172
Dollar General,Scottsboro,AL,34.63,-86.049
Dollar General,Seale,AL,32.329,-85.169
Dollar General,Section,AL,34.587,-85.992
Dollar General,Sheffield,AL,34.75,-87.698
Dollar General,Sheffield,AL,34.759,-87.695
Dollar General,Sheffield,AL,34.776,-87.669
Dollar General,Seminole,AL,30.517,-87.477
Dollar General,Silas,AL,31.778,-88.313
Dollar General,Shorter,AL,32.402,-85.952
Dollar General,Selma,AL,32.311,-86.986
Dollar General,Selma,AL,32.398,-87.067
Dollar General,Selma,AL,32.417,-87.025
Dollar General,Selma,AL,32.355,-86.971
Dollar General,Selma,AL,32.433,-87.055
Dollar General,Selma,AL,32.371,-87.008
Dollar General,Semmes,AL,30.764,-88.275
Dollar General,Semmes,AL,30.74,-88.277
Dollar General,Semmes,AL,30.778,-88.252
Dollar General,Semmes,AL,30.778,-88.253
Dollar General,Shelby,AL,33.076,-86.572
Dollar General,Silverhill,AL,30.545,-87.742
Dollar General,Sipsey,AL,33.826,-87.089
Dollar General,Springville,AL,33.779,-86.46
Dollar General,Smiths Station,AL,32.561,-85.124
Dollar General,Smiths Station,AL,32.535,-85.081
Dollar General,Smiths Station,AL,32.509,-85.075
Dollar General,Slocomb,AL,31.043,-85.539
Dollar General,Slocomb,AL,31.107,-85.601
Dollar General,Slocomb,AL,31.11,-85.586
Dollar General,Southside,AL,33.862,-86.043
Dollar General,Southside,AL,33.916,-86.022
Dollar General,Skipperville,AL,31.558,-85.547
Dollar General,Somerville,AL,34.446,-86.754
Dollar General,Somerville,AL,34.499,-86.853
Dollar General,Somerville,AL,34.517,-86.775
Dollar General,Snead,AL,34.12,-86.397
Dollar General,Spanish Fort,AL,30.67,-87.908
Dollar General,Spanish Fort,AL,30.677,-87.861
Dollar General,Stapleton,AL,30.735,-87.794
Dollar General,Steele,AL,33.883,-86.318
Dollar General,Stevenson,AL,34.848,-85.827
Dollar General,Stevenson,AL,34.876,-85.812
Dollar General,Stockton,AL,30.994,-87.858
Dollar General,Sycamore,AL,33.252,-86.205
Dollar General,Sylacauga,AL,33.168,-86.264
Dollar General,Sylacauga,AL,33.08,-86.245
Dollar General,Sylacauga,AL,33.188,-86.242
Dollar General,Sylacauga,AL,33.222,-86.321
Dollar General,Sylacauga,AL,33.144,-86.409
Dollar General,Sylacauga,AL,33.167,-86.251
Dollar General,Sylacauga,AL,33.251,-86.34
Dollar General,Sylvan Springs,AL,33.509,-87.026
Dollar General,Sylvania,AL,34.564,-85.797
Dollar General,Summerdale,AL,30.473,-87.793
Dollar General,Summerdale,AL,30.488,-87.707
Dollar General,Sulligent,AL,33.894,-88.151
Dollar General,Sulligent,AL,33.9,-88.134
Dollar General,Talladega,AL,33.44,-86.104
Dollar General,Talladega,AL,33.479,-86.122
Dollar General,Talladega,AL,33.512,-86.213
Dollar General,Talladega,AL,33.449,-86.237
Dollar General,Talladega,AL,33.438,-86.085
Dollar General,Talladega,AL,33.422,-86.071
Dollar General,Talladega,AL,33.41,-86.131
Dollar General,Tallassee,AL,32.606,-85.804
Dollar General,Tallassee,AL,32.55,-85.915
Dollar General,Tallassee,AL,32.552,-85.865
Dollar General,Tanner,AL,34.731,-86.973
Dollar General,Thomaston,AL,32.267,-87.628
Dollar General,Thomasville,AL,31.915,-87.736
Dollar General,Thomasville,AL,31.927,-87.738
Dollar General,Town Creek,AL,34.589,-87.424
Dollar General,Town Creek,AL,34.681,-87.41
Dollar General,Thorsby,AL,32.916,-86.715
Dollar General,Theodore,AL,30.502,-88.167
Dollar General,Theodore,AL,30.556,-88.174
Dollar General,Theodore,AL,30.466,-88.115
Dollar General,Theodore,AL,30.567,-88.219
Dollar General,Theodore,AL,30.548,-88.245
Dollar General,Theodore,AL,30.536,-88.282
Dollar General,Titus,AL,32.67,-86.255
Dollar General,Trafford,AL,33.822,-86.747
Dollar General,Trafford,AL,33.815,-86.672
Dollar General,Toney,AL,34.901,-86.671
Dollar General,Toney,AL,34.925,-86.767
Dollar General,Toney,AL,34.933,-86.731
Dollar General,Trinity,AL,34.588,-87.091
Dollar General,Trinity,AL,34.538,-87.162
Dollar General,Troy,AL,31.835,-85.873
Dollar General,Troy,AL,31.675,-85.958
Dollar General,Troy,AL,31.785,-85.966
Dollar General,Troy,AL,31.832,-85.99
Dollar General,Troy,AL,31.782,-85.988
Dollar General,Troy,AL,31.81,-85.972
Dollar General,Trussville,AL,33.617,-86.615
Dollar General,Trussville,AL,33.707,-86.519
Dollar General,Tuscaloosa,AL,33.153,-87.546
Dollar General,Tuscaloosa,AL,33.145,-87.547
Dollar General,Tuscaloosa,AL,33.204,-87.577
Dollar General,Tuscaloosa,AL,33.201,-87.537
Dollar General,Tuscaloosa,AL,33.111,-87.56
Dollar General,Tuscaloosa,AL,33.08,-87.56
Dollar General,Tuscaloosa,AL,33.206,-87.502
Dollar General,Tuscaloosa,AL,33.181,-87.611
Dollar General,Tuscaloosa,AL,33.185,-87.529
Dollar General,Tuscaloosa,AL,33.167,-87.515
Dollar General,Tuscaloosa,AL,33.147,-87.473
Dollar General,Tuscaloosa,AL,33.196,-87.475
Dollar General,Tuscaloosa,AL,33.234,-87.482
Dollar General,Tuskegee,AL,32.422,-85.693
Dollar General,Tuskegee,AL,32.406,-85.718
Dollar General,Uriah,AL,31.305,-87.502
Dollar General,Valley Grande,AL,32.376,-87.096
Dollar General,Valley,AL,32.787,-85.193
Dollar General,Valley,AL,32.712,-85.187
Dollar General,Valley,AL,32.845,-85.182
Dollar General,Union Springs,AL,32.146,-85.713
Dollar General,Tuscumbia,AL,34.745,-87.683
Dollar General,Tuscumbia,AL,34.721,-87.812
Dollar General,Tuscumbia,AL,34.713,-87.714
Dollar General,Tuscumbia,AL,34.731,-87.705
Dollar General,Tuscumbia,AL,34.73,-87.682
Dollar General,Tuscumbia,AL,34.693,-87.62
Dollar General,Uniontown,AL,32.449,-87.522
Dollar General,Vance,AL,33.164,-87.233
Dollar General,Valley Head,AL,34.557,-85.614
Dollar General,Vandiver,AL,33.471,-86.513
Dollar General,Verbena,AL,32.735,-86.618
Dollar General,Verbena,AL,32.754,-86.51
Dollar General,Vincent,AL,33.387,-86.411
Dollar General,Vernon,AL,33.754,-88.114
Dollar General,Vernon,AL,33.762,-88.11
Dollar General,Vinemont,AL,34.252,-86.97
Dollar General,Vinemont,AL,34.25,-86.822
Dollar General,Vinemont,AL,34.279,-86.862
Dollar General,Vinemont,AL,34.301,-86.996
Dollar General,Wadley,AL,33.119,-85.565
Dollar General,Vina,AL,34.383,-88.082
Dollar General,Vestavia Hills,AL,33.446,-86.791
Dollar General,Waterloo,AL,34.981,-87.899
Dollar General,Warrior,AL,33.841,-86.889
Dollar General,Warrior,AL,33.818,-86.808
Dollar General,Warrior,AL,33.803,-86.942
Dollar General,Warrior,AL,33.853,-86.817
Dollar General,Weaver,AL,33.751,-85.843
Dollar General,Weaver,AL,33.751,-85.814
Dollar General,Webb,AL,31.258,-85.277
Dollar General,West Jefferson,AL,33.647,-87.056
Dollar General,Wedowee,AL,33.38,-85.513
Dollar General,Wedowee,AL,33.313,-85.485
Dollar General,Wetumpka,AL,32.602,-86.26
Dollar General,Wetumpka,AL,32.461,-86.195
Dollar General,Wetumpka,AL,32.54,-86.223
Dollar General,Wetumpka,AL,32.674,-86.105
Dollar General,Wetumpka,AL,32.547,-86.225
Dollar General,Wetumpka,AL,32.634,-86.315
Dollar General,Wetumpka,AL,32.573,-86.101
Dollar General,Wetumpka,AL,32.436,-86.124
Dollar General,Wetumpka,AL,32.513,-86.213
Dollar General,Wilmer,AL,30.901,-88.284
Dollar General,Wilmer,AL,30.824,-88.358
Dollar General,Wilmer,AL,30.726,-88.365
Dollar General,West Blocton,AL,33.115,-87.13
Dollar General,Wilsonville,AL,33.243,-86.478
Dollar General,Woodland,AL,33.374,-85.401
Dollar General,Woodstock,AL,33.213,-87.162
Dollar General,Winfield,AL,33.939,-87.84
Dollar General,Winfield,AL,33.932,-87.783
Dollar General,York,AL,32.512,-88.299
Dollar General,Woodville,AL,34.619,-86.296
Dollar General,Benson,AZ,31.969,-110.435
Dollar General,Benson,AZ,31.969,-110.304
Dollar General,Ajo,AZ,32.379,-112.872
Dollar General,Casa Grande,AZ,32.924,-111.742
Dollar General,Casa Grande,AZ,32.909,-111.724
Dollar General,Casa Grande,AZ,32.891,-111.757
Dollar General,Buckeye,AZ,33.371,-112.583
Dollar General,Buckeye,AZ,33.347,-112.488
Dollar General,Buckeye,AZ,33.467,-112.478
Dollar General,Arizona City,AZ,32.739,-111.672
Dollar General,Arizona City,AZ,32.763,-111.668
Dollar General,Camp Verde,AZ,34.529,-111.794
Dollar General,Camp Verde,AZ,34.566,-111.871
Dollar General,Bisbee,AZ,31.4,-109.92
Dollar General,Bisbee,AZ,31.425,-109.893
Dollar General,Bullhead City,AZ,35.075,-114.556
Dollar General,Bullhead City,AZ,35.1,-114.624
Dollar General,Bullhead City,AZ,35.158,-114.544
Dollar General,Apache Junction,AZ,33.416,-111.554
Dollar General,Amado,AZ,31.726,-111.062
Dollar General,Cordes Lakes,AZ,34.325,-112.119
Dollar General,Colorado City,AZ,36.971,-112.975
Dollar General,Clifton,AZ,33.056,-109.31
Dollar General,Coolidge,AZ,32.962,-111.524
Dollar General,Clarkdale,AZ,34.755,-112.055
Dollar General,Cottonwood,AZ,34.732,-112.01
Dollar General,Dolan Springs,AZ,35.593,-114.27
Dollar General,Congress,AZ,34.163,-112.847
Dollar General,Chino Valley,AZ,34.759,-112.453
Dollar General,Florence,AZ,33.037,-111.379
Dollar General,Eloy,AZ,32.793,-111.62
Dollar General,Eloy,AZ,32.742,-111.551
Dollar General,Flagstaff,AZ,35.254,-111.555
Dollar General,Flagstaff,AZ,35.091,-111.688
Dollar General,Globe,AZ,33.386,-110.76
Dollar General,Douglas,AZ,31.346,-109.533
Dollar General,Gila Bend,AZ,32.95,-112.705
Dollar General,Fort Mohave,AZ,34.996,-114.596
Dollar General,Eagar,AZ,34.121,-109.292
Dollar General,Glendale,AZ,33.536,-112.353
Dollar General,Glendale,AZ,33.583,-112.171
Dollar General,Chandler,AZ,33.321,-111.846
Dollar General,Hereford,AZ,31.38,-110.15
Dollar General,Hereford,AZ,31.439,-110.25
Dollar General,Marana,AZ,32.443,-111.222
Dollar General,Marana,AZ,32.428,-111.305
Dollar General,Golden Valley,AZ,35.222,-114.207
Dollar General,Lake Havasu City,AZ,34.48,-114.349
Dollar General,Lake Havasu City,AZ,34.512,-114.319
Dollar General,Lake Havasu City,AZ,34.499,-114.285
Dollar General,Lake Havasu City,AZ,34.455,-114.266
Dollar General,Mammoth,AZ,32.726,-110.645
Dollar General,Kingman,AZ,35.191,-114.064
Dollar General,Kingman,AZ,35.251,-114.04
Dollar General,Kingman,AZ,35.254,-114.017
Dollar General,Kingman,AZ,35.228,-114.001
Dollar General,Kingman,AZ,35.205,-114.034
Dollar General,Kingman,AZ,35.192,-114.016
Dollar General,Kingman,AZ,35.383,-113.855
Dollar General,Holbrook,AZ,34.903,-110.167
Dollar General,Holbrook,AZ,34.92,-110.151
Dollar General,Mesa,AZ,33.394,-111.65
Dollar General,Mesa,AZ,33.436,-111.823
Dollar General,Mesa,AZ,33.408,-111.719
Dollar General,Mesa,AZ,33.416,-111.672
Dollar General,Maricopa,AZ,32.984,-112.096
Dollar General,Huachuca City,AZ,31.698,-110.351
Dollar General,Huachuca City,AZ,31.629,-110.336
Dollar General,Overgaard,AZ,34.39,-110.537
Dollar General,Prescott,AZ,34.598,-112.463
Dollar General,Pinetop,AZ,34.136,-109.951
Dollar General,Page,AZ,36.92,-111.459
Dollar General,Phoenix,AZ,33.509,-112.1
Dollar General,Phoenix,AZ,33.452,-112.201
Dollar General,Phoenix,AZ,33.451,-112.055
